bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
Dire Destiny of Ours	Overworld Chronicles #10	John Corwin	4.32	514	23	THE END IS NIGH The last battle with Daelissa took a tremendous toll on the resistance. Elyssa is hanging onto life with the help of a preservation spell and Daelissa has new elite troops ready to conquer Eden. Justin realizes the only way to save the woman he loves and his home realm is to travel to Seraphina and ask the Darklings for help. But the Darkling nation, Pjurna, is embroiled in its own war with the Brightlings and its leaders believe Justin is an enemy. His back to the wall on two fronts, Justin decides to take the gloves off and kick some ass. If he doesn't, Elyssa will die and Daelissa will rule Eden.		January 28th 2015			https://www.goodreads.com/book/show/24579549-dire-destiny-of-ours
