bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
America's Daughter (Dancing Soul Trilogy, #2)		Maria Nhambu	4.30	7068	20	In America’s Daughter, the second book of the trilogy, the author arrives in the United States in the company of Catherine Murray, an American high-school teacher. Her adjustment to a new culture includes shocking doses of American-style racial discrimination and Nhambu’s discovery that she must learn to be a Black American. She graduates from college, thus fulfilling her dream of becoming a teacher, and teaches high school in the inner city. She marries, has two children, and establishes herself in the American way of life. Then a visit to Africa, and especially to Tanzania, reawakens the drumbeats and dancing that she carries in her soul. On her return home, she teaches Swahili and African Studies, performs African dance at schools, and creates Aerobics With Soul®, a fitness workout based on African dance. She both finds and creates the family she longed for as a child and connects with her unknown background. The first book of the trilogy, Africa’s Child, was released in 2016. The final book of her memoir series—Drum Beats, Heart Beats—reveals more of Nhambu’s life as she searches for her father.	367	August 19th 2017			https://www.goodreads.com/book/show/36116546-america-s-daughter
