bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
The Wolven Moon		Jason A. Fischer	3.44	9	1	If you could start over... Would you... And if you did would it be... An elderly man who believes he has lost everything, gets an offer to start anew, but in return he has to give something of himself, a piece and in exchange he gets something darker....... This is his story, as he runs from his curse, of the people he meets, how he learns he might not have lost everyone he loved, and that not all monsters are evil... A blessing... or a curse...	416	April 28th 2010			https://www.goodreads.com/book/show/8276284-the-wolven-moon
