bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
The Bourne Identity	Jason Bourne #1	Robert Ludlum	4.03	397980	4719	Who is Jason Bourne? Is he an assassin, a terrorist, a thief? Why has he got four million dollars in a Swiss bank account? Why has someone tried to murder him?... Jason Bourne does not know the answer to any of these questions. Suffering from amnesia, he does not even know that he is Jason Bourne. What manner of man is he? What are his secrets? Who has he killed?	566	February 4th 1980	Jason Bourne, Marie St. Jacques	Marseille (Marseilles) (France), Paris (France), Zurich (Switzerland), New York City, New York (United States)	https://www.goodreads.com/book/show/7869.The_Bourne_Identity
