bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
Tracy's Tiger		William Saroyan	4.25	2901	130	The story of Tracy's Tiger was adapted into an original musical in two acts for the Oregon Shakespeare Festival's 2007 season. The Saroyan story was transplanted from New York to 1950s San Francisco for the musical.	107	1938	Tiger, Laura, Tracy		https://www.goodreads.com/book/show/2479730.Tracy_s_Tiger
