bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
A Matter of Time, Vol. 1	A Matter of Time #1-2	Mary Calmes	4.27	4250	428	Vol. 1 (Books One and Two) Jory Keyes leads a normal life as an architect’s assistant until he is witness to a brutal murder. Though initially saved by police Detective Sam Kage, Jory refuses protective custody—he has a life he loves that he won’t give up no matter who is after him. But Jory’s life is in real jeopardy, especially after he agrees to testify about what he saw. While dealing with attempts on his life, well-meaning friends who want to see him happy, an overly protective boss, and a slowly unfolding mystery that is much more sinister than he could ever imagine, the young gay man finds himself getting involved with Sam, the conflicted and closeted detective. And though Jory may survive the danger, he may not survive a broken heart. Don't miss A Matter of Time Vol. 2 (Books Three and Four)	280	August 2010	Jory "J" Keyes, Samuel "Sam" Thomas Kage	Illinois (United States)	https://www.goodreads.com/book/show/8578291-a-matter-of-time-vol-1
