bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
The Fifties		David Halberstam	4.24	5322	457	The Fifties is a sweeping social, political, economic, and cultural history of the ten years that Halberstam regards as seminal in determining what our nation is today. Halberstam offers portraits of not only the titans of the age: Eisenhower Dulles, Oppenheimer, MacArthur, Hoover, and Nixon, but also of Harley Earl, who put fins on cars; Dick and Mac McDonald and Ray Kroc, who mass-produced the American hamburger; Kemmons Wilson, who placed his Holiday Inns along the nation's roadsides; U-2 pilot Gary Francis Powers; Grace Metalious, who wrote Peyton Place; and "Goody" Pincus, who led the team that invented the Pill. A NEW YORK TIMES BESTSELLER	816	1993			https://www.goodreads.com/book/show/75402.The_Fifties
