bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
The Best Laid Plans		Sidney Sheldon	3.70	22124	735	He wanted power. Oliver Russell is fated to rise to the pinnacle of power, President of the United States. She wanted revenge. Leslie Stewart is his betrayed fiancee. Amassing her own media empire, on her fortieth birthday, she looks back. What went wrong?	372	January 1st 1997	Dana Evans, Oliver Russell, Leslie Stewart, Peter Tager, Senator Todd Davis, Henry Chambers, Jan Davis		https://www.goodreads.com/book/show/99610.The_Best_Laid_Plans
