bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
All Our Names		Dinaw Mengestu	3.61	4427	550	Named a best book of the year by The New York Times, The Washington Post, NPR, The Boston Globe, The Christian Science Monitor, and The Daily Beast A sweeping, continent-spanning story about the love between men and women, between friends, and between citizens and their countries, All Our Names is a transfixing exploration of the relationships that define us. Fleeing war-torn Uganda for the American Midwest, Isaac begins a passionate affair with the social worker assigned to him. But the couple’s bond is inescapably darkened by the secrets of Isaac’s past: the country and the conflict he left behind and the beloved friend who changed the course of his life—and sacrificed everything to ensure his freedom. From acclaimed author Dinaw Mengestu, here is a love story for our time.	272	March 4th 2014			https://www.goodreads.com/book/show/18050096-all-our-names
