bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
Little Arson Annie: Short Stories		Oliver Oyanadel	5.00	2	2	This is an extended edition of the original e-book put into paperback, now with more mind-altering short stories getting better and better as it is read. The stories all tie together at the end, leaving one with a haunting feeling of needing to read the book again and again.	61	March 6th 2017			https://www.goodreads.com/book/show/43841262-little-arson-annie
