bookTitle	bookSeries	bookAuthors	ratingValue	ratingCount	reviewCount	Plot	NumberOfPages	Publishing_Date	Characters	Setting	Url
The Copper Gauntlet	Magisterium #2	Holly Black, Cassandra Clare	4.14	27765	2482	Callum Hunt’s summer break isn’t like other kids’. His closest companion is a Chaos-ridden wolf, Havoc. His father suspects him of being secretly evil. And, of course, most kids aren’t heading back to the magical world of the Magisterium in the fall. It’s not easy for Call . . . and it gets even harder after he checks out his basement and discovers that his dad might be trying to destroy both him and Havoc. Call escapes to the Magisterium -- but things only intensify there. The Alkahest -- a copper gauntlet capable of separating certain magicians from their magic -- has been stolen. And in their search to discover the culprit, Call and his friends Aaron and Tamara awaken the attention of some very dangerous foes -- and get closer to an even more dangerous truth.	264	September 1st 2015			https://www.goodreads.com/book/show/13612962-the-copper-gauntlet
